workload,NoH,battery,battery_capacity,battery_speed,battery_embodied_rate,allocationType,carbon_trace,failures,runtime,energy_usage,scheduler_delay,SLA_violations,carbon_emission,embodied_carbon_host,embodied_carbon_battery,total_carbon
surf,277,320_6000,320,6000,100.0,normal,GB-NIR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,16783670.00026733,19215199.15,1086011.0,37084880.15026733
surf,277,320_6000,320,6000,100.0,normal,GR,no,10702638000.0,211916636160.0,-9999.0,-9999.0,12379530.458790302,19215199.15,1086011.0,32680740.6087903
surf,277,320_6000,320,6000,100.0,normal,HK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,25540050.8,19215199.15,1086011.0,45841260.95
surf,277,320_6000,320,6000,100.0,normal,HR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,9940517.754117034,19215199.15,1086011.0,30241727.904117033
surf,277,320_6000,320,6000,100.0,normal,HU,no,10702638000.0,212091191296.0,-9999.0,-9999.0,10167396.440392556,19215199.15,1086011.0,30468606.590392552
surf,277,320_6000,320,6000,100.0,normal,IE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,23099778.610131014,19215199.15,1086011.0,43400988.76013102
surf,277,320_6000,320,6000,100.0,normal,IL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,28571548.15227448,19215199.15,1086011.0,48872758.30227448
surf,277,320_6000,320,6000,100.0,normal,IN,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37767118.38973672,19215199.15,1086011.0,58068328.53973672
surf,277,320_6000,320,6000,100.0,normal,IN-EA,no,10702638000.0,212343160832.0,-9999.0,-9999.0,45623235.35054658,19215199.15,1086011.0,65924445.50054658
surf,277,320_6000,320,6000,100.0,normal,IN-NE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24336032.443592332,19215199.15,1086011.0,44637242.59359233
surf,277,320_6000,320,6000,100.0,normal,IN-NO,no,10702638000.0,211819069440.0,-9999.0,-9999.0,30707307.351963755,19215199.15,1086011.0,51008517.50196375
surf,277,320_6000,320,6000,100.0,normal,IN-SO,no,10702638000.0,211853803520.0,-9999.0,-9999.0,32209647.130238343,19215199.15,1086011.0,52510857.280238345
surf,277,320_6000,320,6000,100.0,normal,IN-WE,no,10702638000.0,212264370176.0,-9999.0,-9999.0,43054077.76805207,19215199.15,1086011.0,63355287.91805207
surf,277,320_6000,320,6000,100.0,normal,IS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1654521.0774884021,19215199.15,1086011.0,21955731.227488402
surf,277,320_6000,320,6000,100.0,normal,IT,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11624512.91322013,19215199.15,1086011.0,31925723.06322013
surf,277,320_6000,320,6000,100.0,normal,IT-CNO,no,10702638000.0,211994935296.0,-9999.0,-9999.0,10853841.90317253,19215199.15,1086011.0,31155052.05317253
surf,277,320_6000,320,6000,100.0,normal,IT-CSO,no,10702638000.0,212012875776.0,-9999.0,-9999.0,11524286.20839307,19215199.15,1086011.0,31825496.35839307
surf,277,320_6000,320,6000,100.0,normal,IT-NO,no,10702638000.0,211719618560.0,-9999.0,-9999.0,11148135.582134472,19215199.15,1086011.0,31449345.73213447
surf,277,320_6000,320,6000,100.0,normal,IT-SAR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,23545626.861997362,19215199.15,1086011.0,43846837.01199736
surf,277,320_6000,320,6000,100.0,normal,IT-SIC,no,10702638000.0,212308426752.0,-9999.0,-9999.0,11107453.42407178,19215199.15,1086011.0,31408663.57407178
surf,277,320_6000,320,6000,100.0,normal,IT-SO,no,10702638000.0,212214726656.0,-9999.0,-9999.0,10378170.45844652,19215199.15,1086011.0,30679380.608446516
surf,277,320_6000,320,6000,100.0,normal,JP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,20563332.000110514,19215199.15,1086011.0,40864542.15011051
surf,277,320_6000,320,6000,100.0,normal,JP-CB,no,10702638000.0,211191169024.0,-9999.0,-9999.0,20270168.00131442,19215199.15,1086011.0,40571378.15131442
surf,277,320_6000,320,6000,100.0,normal,JP-CG,no,10702638000.0,211385319424.0,-9999.0,-9999.0,19975612.40399719,19215199.15,1086011.0,40276822.55399719
surf,277,320_6000,320,6000,100.0,normal,JP-HKD,no,10702638000.0,211274530816.0,-9999.0,-9999.0,20054575.016645696,19215199.15,1086011.0,40355785.16664569
surf,277,320_6000,320,6000,100.0,normal,JP-HR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,21874706.00028033,19215199.15,1086011.0,42175916.15028033
surf,277,320_6000,320,6000,100.0,normal,JP-KN,no,10702638000.0,212299104256.0,-9999.0,-9999.0,16194866.558722788,19215199.15,1086011.0,36496076.708722785
surf,277,320_6000,320,6000,100.0,normal,JP-KY,no,10702638000.0,211274530816.0,-9999.0,-9999.0,10672749.658846943,19215199.15,1086011.0,30973959.808846943
surf,277,320_6000,320,6000,100.0,normal,JP-ON,no,10702638000.0,211385319424.0,-9999.0,-9999.0,31504968.658267967,19215199.15,1086011.0,51806178.808267966
surf,277,320_6000,320,6000,100.0,normal,JP-TH,no,10702638000.0,211191169024.0,-9999.0,-9999.0,21821084.00107003,19215199.15,1086011.0,42122294.15107003
surf,277,320_6000,320,6000,100.0,normal,JP-TK,no,10702638000.0,211191169024.0,-9999.0,-9999.0,25304972.00148045,19215199.15,1086011.0,45606182.15148045
surf,277,320_6000,320,6000,100.0,normal,KE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,5341740.990072429,19215199.15,1086011.0,25642951.140072428
surf,277,320_6000,320,6000,100.0,normal,KR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,22486600.00052758,19215199.15,1086011.0,42787810.15052758
surf,277,320_6000,320,6000,100.0,normal,LT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,6611300.500751412,19215199.15,1086011.0,26912510.650751412
surf,277,320_6000,320,6000,100.0,normal,LU,no,10702638000.0,212012875776.0,-9999.0,-9999.0,9657204.554374019,19215199.15,1086011.0,29958414.704374015
surf,277,320_6000,320,6000,100.0,normal,LV,no,10702638000.0,212264370176.0,-9999.0,-9999.0,5504576.576700139,19215199.15,1086011.0,25805786.72670014
surf,277,320_6000,320,6000,100.0,normal,MY,no,10702638000.0,212156153856.0,-9999.0,-9999.0,31413673.687204976,19215199.15,1086011.0,51714883.83720498
surf,277,320_6000,320,6000,100.0,normal,MY-WM,no,10702638000.0,212156153856.0,-9999.0,-9999.0,36959402.715983145,19215199.15,1086011.0,57260612.86598314
surf,277,320_6000,320,6000,100.0,normal,NI,no,10702638000.0,212190887936.0,-9999.0,-9999.0,19496333.379095122,19215199.15,1086011.0,39797543.52909512
surf,277,320_6000,320,6000,100.0,normal,NL,no,10702638000.0,212214726656.0,-9999.0,-9999.0,9842992.040192004,19215199.15,1086011.0,30144202.190192003
surf,277,320_6000,320,6000,100.0,normal,NO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1850244.9711228295,19215199.15,1086011.0,22151455.12112283
surf,277,320_6000,320,6000,100.0,normal,NO-NO1,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1454974.3751574066,19215199.15,1086011.0,21756184.525157407
surf,277,320_6000,320,6000,100.0,normal,NO-NO2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1563262.8476141186,19215199.15,1086011.0,21864472.997614115
surf,277,320_6000,320,6000,100.0,normal,NO-NO3,no,10702638000.0,211191169024.0,-9999.0,-9999.0,1618175.6250911856,19215199.15,1086011.0,21919385.775091182
surf,277,320_6000,320,6000,100.0,normal,NO-NO4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,3447483.4828610523,19215199.15,1086011.0,23748693.63286105
surf,277,320_6000,320,6000,100.0,normal,NO-NO5,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1486876.6237480901,19215199.15,1086011.0,21788086.77374809
surf,277,320_6000,320,6000,100.0,normal,NZ,no,10702638000.0,211629146112.0,-9999.0,-9999.0,7701681.273000446,19215199.15,1086011.0,28002891.423000444
surf,277,320_6000,320,6000,100.0,normal,PA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,13084976.001143025,19215199.15,1086011.0,33386186.151143022
surf,277,320_6000,320,6000,100.0,normal,PE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,9243349.00076723,19215199.15,1086011.0,29544559.15076723
surf,277,320_6000,320,6000,100.0,normal,PH,no,10702638000.0,211274530816.0,-9999.0,-9999.0,36815736.37343473,19215199.15,1086011.0,57116946.52343473
surf,277,320_6000,320,6000,100.0,normal,PH-LU,no,10702638000.0,211819069440.0,-9999.0,-9999.0,37589883.36922419,19215199.15,1086011.0,57891093.51922419
surf,277,320_6000,320,6000,100.0,normal,PH-MI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,34856908.00458919,19215199.15,1086011.0,55158118.15458919
surf,277,320_6000,320,6000,100.0,normal,PH-VI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,33699584.00056283,19215199.15,1086011.0,54000794.15056283
surf,277,320_6000,320,6000,100.0,normal,PL,no,10702638000.0,212091191296.0,-9999.0,-9999.0,34404860.70308033,19215199.15,1086011.0,54706070.853080325
surf,277,320_6000,320,6000,100.0,normal,PT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,4097292.4331146134,19215199.15,1086011.0,24398502.583114613
surf,277,320_6000,320,6000,100.0,normal,RO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15393619.43007801,19215199.15,1086011.0,35694829.580078006
surf,277,320_6000,320,6000,100.0,normal,RS,no,10702638000.0,212308426752.0,-9999.0,-9999.0,26104140.177411832,19215199.15,1086011.0,46405350.32741183
surf,277,320_6000,320,6000,100.0,normal,SE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1201163.282053033,19215199.15,1086011.0,21502373.43205303
surf,277,320_6000,320,6000,100.0,normal,SE-SE1,no,10702638000.0,212308426752.0,-9999.0,-9999.0,844932.682100493,19215199.15,1086011.0,21146142.832100492
surf,277,320_6000,320,6000,100.0,normal,SE-SE2,no,10702638000.0,212343160832.0,-9999.0,-9999.0,988462.619752775,19215199.15,1086011.0,21289672.769752774
surf,277,320_6000,320,6000,100.0,normal,SE-SE3,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1153913.001167559,19215199.15,1086011.0,21455123.151167557
surf,277,320_6000,320,6000,100.0,normal,SE-SE4,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1612391.4473643887,19215199.15,1086011.0,21913601.59736439
surf,277,320_6000,320,6000,100.0,normal,SG,no,10702638000.0,211500711936.0,-9999.0,-9999.0,27532779.08597488,19215199.15,1086011.0,47833989.23597488
surf,277,320_6000,320,6000,100.0,normal,SI,no,10702638000.0,212156153856.0,-9999.0,-9999.0,9753703.77265807,19215199.15,1086011.0,30054913.92265807
surf,277,320_6000,320,6000,100.0,normal,SK,no,10702638000.0,212103643136.0,-9999.0,-9999.0,9870069.06239923,19215199.15,1086011.0,30171279.21239923
surf,277,320_6000,320,6000,100.0,normal,TR,no,10702638000.0,212343160832.0,-9999.0,-9999.0,20853220.795015138,19215199.15,1086011.0,41154430.94501513
surf,277,320_6000,320,6000,100.0,normal,TW,no,10702638000.0,211385319424.0,-9999.0,-9999.0,27738733.0627189,19215199.15,1086011.0,48039943.212718904
surf,277,320_6000,320,6000,100.0,normal,US,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21466396.35347003,19215199.15,1086011.0,41767606.50347003
surf,277,320_6000,320,6000,100.0,normal,US-CAL-BANC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10239604.152097933,19215199.15,1086011.0,30540814.30209793
surf,277,320_6000,320,6000,100.0,normal,US-CAL-CISO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,6064102.148772794,19215199.15,1086011.0,26365312.298772793
surf,277,320_6000,320,6000,100.0,normal,US-CAL-IID,no,10702638000.0,212343160832.0,-9999.0,-9999.0,21921668.012776606,19215199.15,1086011.0,42222878.162776604
surf,277,320_6000,320,6000,100.0,normal,US-CAL-LDWP,no,10702638000.0,211191169024.0,-9999.0,-9999.0,15054185.001285253,19215199.15,1086011.0,35355395.15128525
surf,277,320_6000,320,6000,100.0,normal,US-CAL-TIDC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17705146.267910045,19215199.15,1086011.0,38006356.41791004
surf,277,320_6000,320,6000,100.0,normal,US-CAR-CPLE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,16047626.126204157,19215199.15,1086011.0,36348836.276204154
surf,277,320_6000,320,6000,100.0,normal,US-CAR-CPLW,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24609590.896285053,19215199.15,1086011.0,44910801.04628505
surf,277,320_6000,320,6000,100.0,normal,US-CAR-DUK,no,10702638000.0,212343160832.0,-9999.0,-9999.0,15512237.071074719,19215199.15,1086011.0,35813447.221074715
surf,277,320_6000,320,6000,100.0,normal,US-CAR-SC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,32323045.65884564,19215199.15,1086011.0,52624255.80884564
surf,277,320_6000,320,6000,100.0,normal,US-CAR-SCEG,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22151353.542576704,19215199.15,1086011.0,42452563.69257671
surf,277,320_6000,320,6000,100.0,normal,US-CAR-YAD,no,10702638000.0,212141309952.0,-9999.0,-9999.0,2063311.5195700414,19215199.15,1086011.0,22364521.66957004
surf,277,320_6000,320,6000,100.0,normal,US-CENT-SPA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3060571.750288901,19215199.15,1086011.0,23361781.9002889
surf,277,320_6000,320,6000,100.0,normal,US-CENT-SWPP,no,10702638000.0,212156153856.0,-9999.0,-9999.0,18813056.460911125,19215199.15,1086011.0,39114266.61091112
surf,277,320_6000,320,6000,100.0,normal,US-FLA-FMPP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30152193.681563824,19215199.15,1086011.0,50453403.83156382
surf,277,320_6000,320,6000,100.0,normal,US-FLA-FPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26619801.347218707,19215199.15,1086011.0,46921011.497218706
surf,277,320_6000,320,6000,100.0,normal,US-FLA-FPL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,18982262.863301013,19215199.15,1086011.0,39283473.013301015
surf,277,320_6000,320,6000,100.0,normal,US-FLA-GVL,no,10702638000.0,211819069440.0,-9999.0,-9999.0,32973394.260499686,19215199.15,1086011.0,53274604.410499685
surf,277,320_6000,320,6000,100.0,normal,US-FLA-JEA,no,10702638000.0,212249853952.0,-9999.0,-9999.0,34239369.405563526,19215199.15,1086011.0,54540579.555563524
surf,277,320_6000,320,6000,100.0,normal,US-FLA-SEC,no,10702638000.0,212156153856.0,-9999.0,-9999.0,32405610.353112668,19215199.15,1086011.0,52706820.50311267
surf,277,320_6000,320,6000,100.0,normal,US-FLA-TAL,no,10702638000.0,212308426752.0,-9999.0,-9999.0,25718190.529778253,19215199.15,1086011.0,46019400.67977825
surf,277,320_6000,320,6000,100.0,normal,US-FLA-TEC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26002946.865721285,19215199.15,1086011.0,46304157.015721284
surf,277,320_6000,320,6000,100.0,normal,US-MIDA-PJM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22076641.49712715,19215199.15,1086011.0,42377851.64712715
surf,277,320_6000,320,6000,100.0,normal,US-MIDW-AECI,no,10702638000.0,212343160832.0,-9999.0,-9999.0,31004409.096902117,19215199.15,1086011.0,51305619.246902116
surf,277,320_6000,320,6000,100.0,normal,US-MIDW-LGEE,no,10702638000.0,211947503616.0,-9999.0,-9999.0,49816729.97559933,19215199.15,1086011.0,70117940.12559932
surf,277,320_6000,320,6000,100.0,normal,US-MIDW-MISO,no,10702638000.0,212156153856.0,-9999.0,-9999.0,25058789.41122854,19215199.15,1086011.0,45359999.56122854
surf,277,320_6000,320,6000,100.0,normal,US-NE-ISNE,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14980233.002057664,19215199.15,1086011.0,35281443.15205766
surf,277,320_6000,320,6000,100.0,normal,US-NW-AVA,no,10702638000.0,211191169024.0,-9999.0,-9999.0,8549388.00054227,19215199.15,1086011.0,28850598.150542267
surf,277,320_6000,320,6000,100.0,normal,US-NW-BPAT,no,10702638000.0,211191169024.0,-9999.0,-9999.0,4401747.00037163,19215199.15,1086011.0,24702957.15037163
surf,277,320_6000,320,6000,100.0,normal,US-NW-CHPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1450572.8101329461,19215199.15,1086011.0,21751782.960132945
surf,277,320_6000,320,6000,100.0,normal,US-NW-DOPD,no,10702638000.0,212343160832.0,-9999.0,-9999.0,1428643.0955749704,19215199.15,1086011.0,21729853.24557497
surf,277,320_6000,320,6000,100.0,normal,US-NW-GCPD,no,10702638000.0,212308426752.0,-9999.0,-9999.0,2559953.501798604,19215199.15,1086011.0,22861163.651798602
surf,277,320_6000,320,6000,100.0,normal,US-NW-GRID,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23778504.0026467,19215199.15,1086011.0,44079714.1526467
surf,277,320_6000,320,6000,100.0,normal,US-NW-IPCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,9435432.6350877,19215199.15,1086011.0,29736642.785087697
surf,277,320_6000,320,6000,100.0,normal,US-NW-NEVP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17021170.222530458,19215199.15,1086011.0,37322380.37253046
surf,277,320_6000,320,6000,100.0,normal,US-NW-NWMT,no,10702638000.0,212156153856.0,-9999.0,-9999.0,22602682.717211686,19215199.15,1086011.0,42903892.867211685
surf,277,320_6000,320,6000,100.0,normal,US-NW-PACE,no,10702638000.0,212343160832.0,-9999.0,-9999.0,24903310.388886914,19215199.15,1086011.0,45204520.53888691
surf,277,320_6000,320,6000,100.0,normal,US-NW-PACW,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7991383.000718081,19215199.15,1086011.0,28292593.150718078
surf,277,320_6000,320,6000,100.0,normal,US-NW-PGE,no,10702638000.0,212258799616.0,-9999.0,-9999.0,8273735.887148179,19215199.15,1086011.0,28574946.037148178
surf,277,320_6000,320,6000,100.0,normal,US-NW-PSCO,no,10702638000.0,212264370176.0,-9999.0,-9999.0,20591369.631456725,19215199.15,1086011.0,40892579.781456724
surf,277,320_6000,320,6000,100.0,normal,US-NW-PSEI,no,10702638000.0,211191169024.0,-9999.0,-9999.0,7515510.00026674,19215199.15,1086011.0,27816720.150266737
surf,277,320_6000,320,6000,100.0,normal,US-NW-SCL,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3133210.7503378736,19215199.15,1086011.0,23434420.90033787
surf,277,320_6000,320,6000,100.0,normal,US-NW-TPWR,no,10702638000.0,211191169024.0,-9999.0,-9999.0,3126813.250126784,19215199.15,1086011.0,23428023.40012678
surf,277,320_6000,320,6000,100.0,normal,US-NW-WACM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,30271165.63755855,19215199.15,1086011.0,50572375.78755855
surf,277,320_6000,320,6000,100.0,normal,US-NW-WAUW,no,10702638000.0,212343160832.0,-9999.0,-9999.0,10816723.481576305,19215199.15,1086011.0,31117933.631576303
surf,277,320_6000,320,6000,100.0,normal,US-NY-NYIS,no,10702638000.0,212012875776.0,-9999.0,-9999.0,15979369.888359018,19215199.15,1086011.0,36280580.038359016
surf,277,320_6000,320,6000,100.0,normal,US-SE-SOCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,22796973.242825255,19215199.15,1086011.0,43098183.39282525
surf,277,320_6000,320,6000,100.0,normal,US-SW-AZPS,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17638930.228901073,19215199.15,1086011.0,37940140.37890107
surf,277,320_6000,320,6000,100.0,normal,US-SW-EPE,no,10702638000.0,212214726656.0,-9999.0,-9999.0,24049419.20261361,19215199.15,1086011.0,44350629.35261361
surf,277,320_6000,320,6000,100.0,normal,US-SW-PNM,no,10702638000.0,212343160832.0,-9999.0,-9999.0,14070739.676843619,19215199.15,1086011.0,34371949.82684362
surf,277,320_6000,320,6000,100.0,normal,US-SW-SRP,no,10702638000.0,212343160832.0,-9999.0,-9999.0,11686289.17677058,19215199.15,1086011.0,31987499.326770578
surf,277,320_6000,320,6000,100.0,normal,US-SW-TEPC,no,10702638000.0,212343160832.0,-9999.0,-9999.0,26910896.336748708,19215199.15,1086011.0,47212106.48674871
surf,277,320_6000,320,6000,100.0,normal,US-SW-WALC,no,10702638000.0,211191169024.0,-9999.0,-9999.0,14893393.00092007,19215199.15,1086011.0,35194603.15092007
surf,277,320_6000,320,6000,100.0,normal,US-TEN-TVA,no,10702638000.0,212343160832.0,-9999.0,-9999.0,19310821.23533336,19215199.15,1086011.0,39612031.38533336
surf,277,320_6000,320,6000,100.0,normal,US-TEX-ERCO,no,10702638000.0,212343160832.0,-9999.0,-9999.0,17780583.756406736,19215199.15,1086011.0,38081793.90640673
surf,277,320_6000,320,6000,100.0,normal,UY,no,10702638000.0,212299104256.0,-9999.0,-9999.0,2781073.7599714547,19215199.15,1086011.0,23082283.909971453
surf,277,320_6000,320,6000,100.0,normal,ZA,no,10702638000.0,212012875776.0,-9999.0,-9999.0,41219505.57282591,19215199.15,1086011.0,61520715.72282591
surf,277,320_1000,320,1000,100.0,normal,AT,no,10702638000.0,212214726656.0,-9999.0,-9999.0,3942305.9072524863,19215199.15,1086011.0,24243516.057252485
surf,277,320_1000,320,1000,100.0,normal,AU,no,10702638000.0,211191169024.0,-9999.0,-9999.0,23808212.00086267,19215199.15,1086011.0,44109422.150862664
surf,277,320_1000,320,1000,100.0,normal,AU-NSW,no,10702638000.0,211819069440.0,-9999.0,-9999.0,24888467.455339774,19215199.15,1086011.0,45189677.60533977
surf,277,320_1000,320,1000,100.0,normal,AU-NT,no,10702638000.0,212343160832.0,-9999.0,-9999.0,28674503.61767967,19215199.15,1086011.0,48975713.76767967
